run_id,run_name,selected_id,state,created_at,run_kind,train_model,variant,probe_dtype_tag,layer,seed,probe_dtype,normalize_before_head,probe_dtype_expected,normalize_before_head_expected,train/loss,train/lm_loss,train/kl_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
ha8kip3i,llama_seed_ablation_lora_ln_bf16_layer10_seed42,llama_seed_ablation_lora_ln_bf16_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,10,42,bfloat16,,bfloat16,layernorm,0.33022862672805786,0.1991938352584839,0.00428370526060462,0.8986411197815118,0.33911211148891335,,0.6844841764596652,0.8656028906921336,0.5251895941109936,,0.608801761413375,0.8941862572564756,0.6445348379477759,,0.6746606334841629,0.8961564322586297,0.3295865114411883,,0.6665105302033978,0.8743613651529702,0.5891146537187414,,0.6324247392220801,0.9003480267755342,0.6924833318111243,,0.6989407480966567
dkd0p11o,llama_seed_ablation_lora_ln_fp32_layer10_seed42,llama_seed_ablation_lora_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,42,float32,,float32,layernorm,0.3421907424926758,0.19928711652755737,0.00441368343308568,0.8980280189791554,0.3370775821037601,,0.6813539538955354,0.8660206849285559,0.5251371792970488,,0.6109770008223466,0.8944760486718001,0.6403359139220575,,0.6794117647058824,0.8950252847327191,0.32698769687331575,,0.6613039796782387,0.8744969033797548,0.5880550935177762,,0.6331093375610284,0.900575535036252,0.6907263590680676,,0.6997682886461437
6cig8r4w,llama_seed_ablation_lora_ln_bf16_layer10_seed43,llama_seed_ablation_lora_ln_bf16_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,10,43,bfloat16,,bfloat16,layernorm,0.6449012756347656,0.19773250818252563,0.006580736953765154,0.8992479138065302,0.3400950102292035,,0.6841393214314136,0.8651418863439456,0.5372382187003597,,0.6087752341035095,0.894402504344775,0.6538808083408418,,0.6787330316742082,0.8958219256746283,0.32507335323587067,,0.6612499324409534,0.8726147003235838,0.5978931988499788,,0.6270920784765885,0.8987744371939579,0.695154657607724,,0.6987752399867594
9y9iuy71,llama_seed_ablation_lora_ln_fp32_layer10_seed43,llama_seed_ablation_lora_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,43,float32,,float32,layernorm,0.6194984912872314,0.1976501941680908,0.006344492081552744,0.8971057563177768,0.3379404101053586,,0.6793909329654879,0.865696513552019,0.5418316561921023,,0.6082181605963339,0.8952049614767041,0.6566364911385949,,0.679185520361991,0.8940194983127266,0.32175059650885346,,0.6562775866106978,0.8732687686395216,0.6012413906391167,,0.6288396058154827,0.899690063630283,0.6965792980897378,,0.7025819265143992
ksbt84w3,llama_seed_ablation_lora_ln_bf16_layer10_seed44,llama_seed_ablation_lora_ln_bf16_layer10_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,10,44,bfloat16,,bfloat16,layernorm,0.3228771686553955,0.1283121407032013,0.004591138102114201,0.8966632113738512,0.33393070489844684,,0.6705838660901398,0.8669056055725014,0.5333577981651376,,0.6094649441600127,0.8949498137769277,0.6531461258450338,,0.6766968325791856,0.8936476676508145,0.3244551128180509,,0.656872106220837,0.8751011130570374,0.5989436245258718,,0.6342443295440214,0.899987610029896,0.6929276464728787,,0.7002648129758359
ywj96rw3,llama_seed_ablation_lora_ln_fp32_layer10_seed44,llama_seed_ablation_lora_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,44,float32,,float32,layernorm,0.31968024373054504,0.12800243496894836,0.004523153882473707,0.8951734950826887,0.33165071606404606,,0.6692044459771335,0.865888836548544,0.5325215924302715,,0.6075815051595618,0.894821985964498,0.6540051679586564,,0.6746606334841629,0.8924806706024484,0.32214131177044975,,0.6553587835768462,0.8742628759584058,0.5963540128306613,,0.6323887077305566,0.9002736276005558,0.6937742839071113,,0.7010923535253227
cpw6j5mg,llama_seed_ablation_lora_ln_bf16_layer20_seed42,llama_seed_ablation_lora_ln_bf16_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,20,42,bfloat16,,bfloat16,layernorm,0.3419463634490967,0.20111994445323944,0.006279803812503815,0.9001179469723873,0.34266185340681476,,0.6936626256731305,0.8772174094069957,0.5497158833033785,,0.6271851871501711,0.9065072056025912,0.6753773943929976,,0.7076923076923077,0.8992371931218951,0.3401750282515571,,0.6804907489145513,0.8838904813114047,0.6093516458943851,,0.6522961067973408,0.9109689352987632,0.7145293009063987,,0.7325388944058259
wbft0hqc,llama_seed_ablation_lora_ln_fp32_layer20_seed42,llama_seed_ablation_lora_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,20,42,float32,,float32,layernorm,0.3459744453430176,0.20175424218177795,0.006522649433463812,0.8985550928728193,0.34075525672647,,0.6902936573202112,0.8766754871493665,0.5490409566842688,,0.6254609120089132,0.9065670923885089,0.676923076923077,,0.7065610859728507,0.8982721611913349,0.3378416473812224,,0.6785090168807538,0.8841800901229436,0.6075453902381514,,0.656169492136127,0.9115547527225136,0.7158328112413855,,0.7353525322740815
wbxvqbs8,llama_seed_ablation_lora_ln_bf16_layer20_seed43,llama_seed_ablation_lora_ln_bf16_layer20_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,20,43,bfloat16,,bfloat16,layernorm,0.5355002284049988,0.20095260441303253,0.011229747906327248,0.9005430052906671,0.3466544239331205,,0.6944053903493647,0.8776120365148032,0.5737105295707949,,0.6294134811788736,0.9068318181041268,0.6863948919449901,,0.7088235294117647,0.9002394188286176,0.3377799098384349,,0.6853189687787126,0.885614920029298,0.6300923535822864,,0.6598266885257715,0.911617562708178,0.7234227953990937,,0.7323733862959285
d79v75e9,llama_seed_ablation_lora_ln_fp32_layer20_seed43,llama_seed_ablation_lora_ln_fp32_layer20_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,20,43,float32,,float32,layernorm,0.5433735251426697,0.20010995864868164,0.011216802522540092,0.9005317092752197,0.34389929879443715,,0.6918852959121415,0.8770810594008774,0.571650925041565,,0.6266811682627265,0.9069965067654008,0.6841332027424094,,0.7122171945701358,0.9002105445626674,0.3370176935209677,,0.6860035671176609,0.8853084365813914,0.6300222574057502,,0.6599527987461041,0.9112027914574476,0.7229794252973348,,0.733862959285005
pste68h4,llama_seed_ablation_lora_ln_bf16_layer20_seed44,llama_seed_ablation_lora_ln_bf16_layer20_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,20,44,bfloat16,,bfloat16,layernorm,0.31508028507232666,0.1307443082332611,0.006527775898575783,0.9016720555297076,0.3450313101586529,,0.6911690585457728,0.8790242393183225,0.5607580824972129,,0.6313765021089212,0.9077179377532169,0.6793025018953753,,0.7133484162895928,0.9002874440175814,0.33483828180797875,,0.6796079773722233,0.8857532903555739,0.6140496544304241,,0.6553587835768462,0.9106641456558286,0.7122328004311119,,0.7279046673286991
m1xsiju6,llama_seed_ablation_lora_ln_fp32_layer20_seed44,llama_seed_ablation_lora_ln_fp32_layer20_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,20,44,float32,,float32,layernorm,0.31518828868865967,0.13148921728134155,0.006818441674113274,0.9025086650920164,0.34593755199378845,,0.6944053903493647,0.879158211674575,0.5607234677549846,,0.6309255378412075,0.9073585686638926,0.6773582523045839,,0.715158371040724,0.9002232274700577,0.334718085718303,,0.6791575837281785,0.8851167656579209,0.6128175425047683,,0.6527465004413858,0.9105902494838584,0.7137733142037302,,0.7303872889771599
0lglcngy,llama_seed_ablation_lora_ln_bf16_layer26_seed42,llama_seed_ablation_lora_ln_bf16_layer26_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,26,42,bfloat16,,bfloat16,layernorm,0.355618953704834,0.20155219733715057,0.006915898527950048,0.8979598361829559,0.34124507136113735,,0.6874817624744675,0.8773870326776395,0.5551058755510587,,0.6305011008833594,0.90738090930522,0.6808510638297872,,0.715158371040724,0.8968867586444862,0.33670872861560946,,0.6742392851352081,0.8839130217626533,0.6085469682318814,,0.6538995081701408,0.9108708094718766,0.7159253945480631,,0.7350215160542867
liqdu9pa,llama_seed_ablation_lora_ln_fp32_layer26_seed42,llama_seed_ablation_lora_ln_fp32_layer26_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,26,42,float32,,float32,layernorm,0.34212586283683777,0.200383722782135,0.00656743161380291,0.8972460484181941,0.3410006902847981,,0.6867920524179643,0.8768473222396057,0.5539819487402102,,0.6285115526434464,0.9073562144714464,0.6808457400225197,,0.716289592760181,0.8967950592575206,0.3364494546787645,,0.6745635685589205,0.8840764169363653,0.6068915025270417,,0.6544760120345182,0.9110391494887116,0.7169709989258861,,0.7350215160542867
hcfqbqch,llama_seed_ablation_lora_ln_bf16_layer26_seed43,llama_seed_ablation_lora_ln_bf16_layer26_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,26,43,bfloat16,,bfloat16,layernorm,0.5550279021263123,0.202224925160408,0.013553098775446417,0.899261093612516,0.34554951128063977,,0.6908507308273868,0.8753113436528995,0.5669179348599062,,0.622887762951959,0.9066017441663596,0.6884964434633308,,0.7092760180995475,0.8994646806443913,0.3360522022838499,,0.6826166069144433,0.8843672883348329,0.6206401075343577,,0.655556956780226,0.9105927644989008,0.7208672086720868,,0.7315458457464415
rcep7pvf,llama_seed_ablation_lora_ln_fp32_layer26_seed43,llama_seed_ablation_lora_ln_fp32_layer26_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,26,43,float32,,float32,layernorm,0.5722987055778503,0.2013987302780151,0.013206442818045616,0.8989142316165977,0.3438642381621123,,0.6898692203623631,0.8756382464736026,0.5686931546194351,,0.6225959625434385,0.9063035921429312,0.6882482286831175,,0.7081447963800905,0.898903157856297,0.33568048880444096,,0.6818779613382095,0.8842202836933536,0.6242782576562428,,0.6556470355090349,0.9107307181039958,0.723233731161251,,0.7295597484276729
rxtn6at7,llama_seed_ablation_lora_ln_bf16_layer26_seed44,llama_seed_ablation_lora_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,26,44,bfloat16,,bfloat16,layernorm,0.32873737812042236,0.13143222033977509,0.007123297080397606,0.9006689416566722,0.3437709384910886,,0.6901610207708836,0.8781506001474617,0.5558384341765523,,0.6295726450380666,0.907642724529492,0.6800555766073008,,0.7158371040723982,0.8996124144067792,0.3339003550892898,,0.6790494892536076,0.8854445696488745,0.6082571401640117,,0.6526023744752915,0.9108045941558456,0.7112790070156503,,0.7277391592188017
2rpbxtee,llama_seed_ablation_lora_ln_fp32_layer26_seed44,llama_seed_ablation_lora_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,26,44,float32,,float32,layernorm,0.32886096835136414,0.1316397339105606,0.007202101405709982,0.9005653899455514,0.3435068688036278,,0.6886489641085497,0.8778875649793205,0.5568648648648649,,0.6313499747990556,0.9072583058650674,0.6824596774193549,,0.7133484162895928,0.8994092247712502,0.33325599979377724,,0.677518150863855,0.8849738825077635,0.6086055926937199,,0.6507467526618265,0.9107597614977032,0.7113226182993625,,0.7290632240979809
j3c0hfza,llama_seed_ablation_lora_ln_bf16_layer30_seed42,llama_seed_ablation_lora_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,30,42,bfloat16,,bfloat16,layernorm,0.37711140513420105,0.19986042380332947,0.007422799710184336,0.9018495032116832,0.3487250744009042,,0.7050428416054328,0.8817456278411653,0.58678810720268,,0.6473459426479561,0.9111661766398966,0.7071744061119732,,0.7276018099547511,0.8985533554057967,0.3375547662872994,,0.6779144972706145,0.8870602879692184,0.6117434253027474,,0.6635199164069396,0.9131020553668692,0.7162923861501297,,0.7327044025157232
pmlin9me,llama_seed_ablation_lora_ln_fp32_layer30_seed42,llama_seed_ablation_lora_ln_fp32_layer30_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,42,float32,,float32,layernorm,0.3791443407535553,0.20050087571144104,0.007476755417883396,0.901735137198896,0.3481053710794468,,0.7036103668726954,0.8816893005376988,0.5826198105443785,,0.6488049446905589,0.911499190061051,0.7049552238805971,,0.7269230769230769,0.8984864188387316,0.336633404733295,,0.6795539301349379,0.8869870031769127,0.6079777321727644,,0.6638261840848902,0.913128030442225,0.7179167038259163,,0.7343594836146972
zsxmbjxg,llama_seed_ablation_lora_ln_bf16_layer30_seed43,llama_seed_ablation_lora_ln_bf16_layer30_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,30,43,bfloat16,,bfloat16,layernorm,0.5706571936607361,0.20333105325698853,0.014038252644240856,0.901575896218539,0.3502604428534079,,0.7043000769291986,0.8790380506108646,0.5974614065180103,,0.6367084913918879,0.911143408696516,0.713140467061694,,0.7330316742081447,0.89971608346431,0.3369380119575891,,0.6827607328805376,0.886682033445549,0.6254210696322274,,0.6574486100852145,0.9128414746583462,0.7255918437878003,,0.7384971863621318
m5mg8h55,llama_seed_ablation_lora_ln_fp32_layer30_seed43,llama_seed_ablation_lora_ln_fp32_layer30_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,43,float32,,float32,layernorm,0.5471275448799133,0.20220649242401123,0.013792694546282291,0.9007849289748654,0.34832286781654875,,0.7014086001538584,0.879562433766802,0.5995485172897356,,0.6382205480542218,0.9111700142960756,0.7105202312138729,,0.7307692307692307,0.8987776314688224,0.3362951909380723,,0.6822562919992073,0.8868795425147066,0.6279273263177286,,0.6574305943394527,0.9131804886259752,0.7284516296360335,,0.7404832836809003
fwqqkj2a,llama_seed_ablation_lora_ln_bf16_layer30_seed44,llama_seed_ablation_lora_ln_bf16_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,30,44,bfloat16,,bfloat16,layernorm,0.32092100381851196,0.13181915879249573,0.007665534038096666,0.9039516819108366,0.35271942867913464,,0.7089158288457967,0.8816649020458333,0.5875252912858439,,0.6464440141125288,0.9115651719479588,0.7065567896811179,,0.7357466063348417,0.8996570721243089,0.3361197851005644,,0.6831931107788207,0.8868268634680598,0.6108206544087411,,0.6583133658817807,0.9117074845559968,0.711421410669531,,0.7365110890433632
g8ika3i1,llama_seed_ablation_lora_ln_fp32_layer30_seed44,llama_seed_ablation_lora_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,44,float32,,float32,layernorm,0.3233269155025482,0.13214272260665894,0.007472344674170017,0.9037381694060596,0.3521304033838853,,0.7084913918879486,0.8823031039060784,0.5923226433430515,,0.6477173249860732,0.9117508225967644,0.7067095697771422,,0.7325791855203619,0.8991429781233807,0.33630258132321655,,0.6809051110670726,0.8873323494554114,0.6146332322179408,,0.6594843893562974,0.9121738337352124,0.7158908507223114,,0.7371731214829527
lrkx0cpj,llama_seed_ablation_lora_no_ln_bf16_layer10_seed42,llama_seed_ablation_lora_no_ln_bf16_layer10_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,10,42,bfloat16,,bfloat16,none,0.33609089255332947,0.2046584188938141,0.008473997004330158,0.8934428795703305,0.333792080037338,,0.6790195506273708,0.8659931569307069,0.5198203403097452,,0.6088813433429716,0.8939140658483752,0.6395302282129988,,0.6748868778280543,0.8920676973514255,0.3288716148776828,,0.6611778694579062,0.874492735407592,0.5927329044555635,,0.6323706919847947,0.8986664726282261,0.6845414201183432,,0.6956305858987091
241cyvgj,llama_seed_ablation_lora_no_ln_fp32_layer10_seed42,llama_seed_ablation_lora_no_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,42,float32,,float32,none,0.34790337085723877,0.20353703200817108,0.007163894362747669,0.8941299053204197,0.3317098667173505,,0.6786746955991193,0.8654549453631485,0.5197677015858834,,0.6071835955115792,0.8935692492157797,0.6397984886649875,,0.6753393665158371,0.8925874281682866,0.32635933883647283,,0.6607274758138613,0.8741872314792442,0.5924444761836749,,0.6326229124254599,0.899204283444851,0.6879484820607176,,0.6989407480966567
lgl6esft,llama_seed_ablation_lora_no_ln_bf16_layer10_seed43,llama_seed_ablation_lora_no_ln_bf16_layer10_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_no_ln,bf16,10,43,bfloat16,,bfloat16,none,0.5745616555213928,0.20098279416561127,0.010556855238974094,0.8961228922589284,0.3379269160982108,,0.683635302543969,0.8674795344557275,0.5375397318329619,,0.610472981934902,0.8947451119063766,0.6511024643320363,,0.6712669683257918,0.894190117173987,0.32777830682792114,,0.665249428000072,0.8749696188535069,0.6048500468603561,,0.6331453690525519,0.8987347502565919,0.6910436980859516,,0.6979476994372724
mk4stm4b,llama_seed_ablation_lora_no_ln_fp32_layer10_seed43,llama_seed_ablation_lora_no_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,43,float32,,float32,none,0.5664027333259583,0.20004647970199585,0.009200550615787506,0.8980545701184672,0.340224222472893,,0.687720508263257,0.8665724752112692,0.5390254577284995,,0.6101281269066504,0.8949452424511851,0.6512953367875648,,0.6746606334841629,0.8957695094817081,0.3278585893430946,,0.6672131442881079,0.8737506952091355,0.6022577919639505,,0.632262597510224,0.8992970321695773,0.6929998200467878,,0.6981132075471698
wyyc9sj2,llama_seed_ablation_lora_no_ln_bf16_layer10_seed44,llama_seed_ablation_lora_no_ln_bf16_layer10_seed44,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,10,44,bfloat16,,bfloat16,none,0.3189084529876709,0.13257141411304474,0.007755672093480825,0.892947571671872,0.33428753549284346,,0.6758893280632411,0.868236599615156,0.5306888430968502,,0.6120115659071014,0.8950846477305745,0.648082711686952,,0.679185520361991,0.8904807120462601,0.3252088823910381,,0.6583313816275425,0.8755758397539186,0.5987085197558701,,0.6326048966796981,0.8991317152008234,0.6843255051884216,,0.6934789804700431
yud9uoar,llama_seed_ablation_lora_no_ln_fp32_layer10_seed44,llama_seed_ablation_lora_no_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,44,float32,,float32,none,0.3236715495586395,0.13076213002204895,0.0063416436314582825,0.8947343212434582,0.33411688790560473,,0.6772156935565165,0.8675074017225973,0.5324470233941754,,0.6110831100618086,0.8947150395165715,0.6491547464239272,,0.6735294117647059,0.8919584240393714,0.32355724956512844,,0.6581151926784009,0.8752849319502117,0.5976775230062256,,0.6343344082728305,0.8991437218826348,0.6868411486732098,,0.6946375372393248
bbke9il2,llama_seed_ablation_lora_no_ln_bf16_layer20_seed42,llama_seed_ablation_lora_no_ln_bf16_layer20_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,20,42,bfloat16,,bfloat16,none,0.35170978307724,0.2052782028913498,0.008618497289717197,0.9007122884579931,0.3431050319267842,,0.6981457410404011,0.8804798011177194,0.5589730645801031,,0.6370533464201396,0.9080276511189992,0.6818469323213157,,0.7142533936651584,0.8992027418322536,0.3382295973124528,,0.6843821499990992,0.8869901717634721,0.6208472244888443,,0.6605293026104816,0.9122736446221776,0.7179073725700976,,0.7378351539225422
24lnlijn,llama_seed_ablation_lora_no_ln_fp32_layer20_seed42,llama_seed_ablation_lora_no_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,42,float32,,float32,none,0.34521082043647766,0.2022390067577362,0.00818326324224472,0.9012944088918488,0.34184632393587616,,0.6985436506883836,0.879777157164705,0.5569866517752599,,0.6342414515743958,0.9077765910067912,0.6775777414075287,,0.709502262443439,0.8996699953116696,0.33812081730097654,,0.6840038193381015,0.8862179648339756,0.6202117375758494,,0.6593042318986795,0.912135590416481,0.7182004820137463,,0.7389937106918238
cnwkuuy7,llama_seed_ablation_lora_no_ln_bf16_layer20_seed43,llama_seed_ablation_lora_no_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,20,43,bfloat16,,bfloat16,none,0.5042262673377991,0.2042278349399567,0.012736734934151173,0.9037236944566864,0.34554569996143464,,0.7003209804493726,0.8797431370587416,0.5719655997872152,,0.6317744117569037,0.9078983640297452,0.682721995800914,,0.7122171945701358,0.9029187059096374,0.339887208565753,,0.6908317869818221,0.8878109239864765,0.6339298004129388,,0.6643486407119823,0.9125522076882522,0.7251646903820816,,0.7375041377027475
div11szl,llama_seed_ablation_lora_no_ln_fp32_layer20_seed43,llama_seed_ablation_lora_no_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,43,float32,,float32,none,0.5078495144844055,0.20261211693286896,0.012358661741018295,0.903622042068704,0.3453673099477556,,0.7005331989282967,0.8792858089895464,0.5734315252797054,,0.6321988487147518,0.9079089095219346,0.686977886977887,,0.7147058823529412,0.902641484422776,0.3389297987236132,,0.6907056767614895,0.8871261750838231,0.6332928199600981,,0.6629794440340858,0.9123821423710984,0.725188167337651,,0.7363455809334657
5e1jz35v,llama_seed_ablation_lora_no_ln_bf16_layer20_seed44,llama_seed_ablation_lora_no_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,20,44,bfloat16,,bfloat16,none,0.31502559781074524,0.1338151842355728,0.00885779969394207,0.9048341998214168,0.3470466458177333,,0.7051754781547603,0.8809090217341781,0.5648129894800982,,0.6356739263071332,0.9076857611023554,0.68068397720076,,0.7131221719457014,0.9024301122279772,0.33662497256967305,,0.688021330642982,0.8874310310369325,0.6228177019894438,,0.6588538382546345,0.9112068557217556,0.7123336929162172,,0.7353525322740815
4e0vum0j,llama_seed_ablation_lora_no_ln_fp32_layer20_seed44,llama_seed_ablation_lora_no_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,44,float32,,float32,none,0.3124278485774994,0.13301882147789,0.007957827299833298,0.9054104894572956,0.3478394620903328,,0.7065283709579011,0.8807884558647704,0.5662874722758818,,0.6380348568851633,0.9079588393637746,0.6808832807570978,,0.7199095022624434,0.9028298325028632,0.33667791263199404,,0.6897328264903526,0.886818323920542,0.6232387838338895,,0.6589619327292053,0.9112374533947594,0.7128021486123545,,0.7370076133730553
3i93rr0z,llama_seed_ablation_lora_no_ln_bf16_layer26_seed42,llama_seed_ablation_lora_no_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,42,bfloat16,,bfloat16,none,0.345849871635437,0.20233766734600067,0.007850340567529202,0.9017014110595876,0.3405813838387171,,0.6949094092368093,0.8798126970644626,0.5582879601918292,,0.6333925776586996,0.9084790191466792,0.6806203505232632,,0.7239819004524887,0.9002089040074301,0.3379175857549311,,0.6807429693552165,0.8865007524633132,0.6181448170196839,,0.6589259012376817,0.9118450759989258,0.7157970234893312,,0.73733862959285
20zpsrk1,llama_seed_ablation_lora_no_ln_fp32_layer26_seed42,llama_seed_ablation_lora_no_ln_fp32_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,42,float32,,float32,none,0.331523060798645,0.20136386156082153,0.00748624699190259,0.9025245605969742,0.33996351568166333,,0.6987293418574423,0.8798666470639032,0.5575661451950111,,0.6362044725044433,0.9083647440654194,0.6823677581863979,,0.7201357466063348,0.9008866032385702,0.33805250828842437,,0.6839137406092926,0.8865123390248029,0.6179495279210979,,0.6627092078476589,0.9116398356813916,0.7203078850801038,,0.7370076133730553
2pkqi2se,llama_seed_ablation_lora_no_ln_bf16_layer26_seed43,llama_seed_ablation_lora_no_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,43,bfloat16,,bfloat16,none,0.5354858636856079,0.2033994197845459,0.013867205008864405,0.9039997449106428,0.3442214547670726,,0.6989415603363663,0.8789040929528116,0.5708560890843323,,0.6292012626999496,0.9077667066234398,0.6833600592080917,,0.7097285067873303,0.9030764386562976,0.3376760279536421,,0.689336480083593,0.8870152542129317,0.6280968858131488,,0.6635199164069396,0.9117837951424071,0.7261570827489481,,0.7348560079443893
noa0b2y8,llama_seed_ablation_lora_no_ln_fp32_layer26_seed43,llama_seed_ablation_lora_no_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,43,float32,,float32,none,0.5411130785942078,0.20406024158000943,0.01463200617581606,0.903468408864831,0.34288140090209607,,0.6975621402233599,0.8783118566843768,0.5721875885519977,,0.6291482080802185,0.9074832602404952,0.6828786569559314,,0.717420814479638,0.9026763278128344,0.33581713330136365,,0.6882014881005999,0.8867864950004165,0.6290610496251339,,0.6635379321527015,0.9116360631588284,0.7216277845991931,,0.7328699106256207
ykn6xs9q,llama_seed_ablation_lora_no_ln_bf16_layer26_seed44,llama_seed_ablation_lora_no_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,44,bfloat16,,bfloat16,none,0.32285118103027344,0.1333116739988327,0.008325714617967606,0.9045141173143452,0.34453119874024013,,0.7000822346605831,0.8806663065670121,0.5646034192322856,,0.6379552749555668,0.908076282930073,0.6822017886383676,,0.7158371040723982,0.9026476681559176,0.33489912601062893,,0.6862017403210406,0.8873754543993848,0.6202448979591837,,0.6598447042715333,0.9115891279481108,0.7159428108983005,,0.7325388944058259
wtd63f9o,llama_seed_ablation_lora_no_ln_fp32_layer26_seed44,llama_seed_ablation_lora_no_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,44,float32,,float32,none,0.31724193692207336,0.13178615272045135,0.007605961989611387,0.9053783372128418,0.3447696187055857,,0.7007984720269518,0.8805467922240653,0.5652718616887998,,0.636920709870812,0.9081638717887444,0.6847662141779789,,0.7183257918552036,0.9030532500455885,0.33455819787339985,,0.6870304646260832,0.8869075971715497,0.6190376227462505,,0.6605473183562434,0.9112967524194244,0.7159365761891965,,0.733862959285005
