run_id,probe_id,state,created_at,train_model,variant,layer,seed,lr,probe_dtype,normalize_before_head,final_loss,metric_key,value,test_model,metric_family,metric
wf8rodcd,apertus_no_lora_ln_fp32_layer30_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,1e-4,float32,layernorm,0.3687911331653595,train/longfact_test_llama/span_f1,0.3632763928291181,llama,span,f1
524a5l0b,apertus_no_lora_ln_fp32_layer30_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,3e-4,float32,layernorm,0.3833605647087097,train/longfact_test_llama/span_f1,0.4424214218418334,llama,span,f1
m6zpszut,apertus_no_lora_ln_fp32_layer30_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,3e-5,float32,layernorm,0.4072107970714569,train/longfact_test_llama/span_f1,0.25040166460347146,llama,span,f1
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,apertus_layers,10,42,,bfloat16,none,0.1188635155558586,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5034862674116629,llama,span,recall_at_0.1_fpr
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,apertus_layers,10,43,,bfloat16,none,0.2892115116119385,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5113087274730463,llama,span,recall_at_0.1_fpr
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,apertus_layers,10,44,,bfloat16,none,0.14164792001247406,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5134650192807114,llama,span,recall_at_0.1_fpr
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,42,,bfloat16,none,0.002515794476494193,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4119776501141103,llama,span,recall_at_0.1_fpr
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,43,,bfloat16,none,0.4361111521720886,train/longfact_test_llama/span_recall_at_0.1_fpr,0.42208231683324154,llama,span,recall_at_0.1_fpr
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,44,,bfloat16,none,0.9805268049240112,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4190131423624774,llama,span,recall_at_0.1_fpr
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,apertus_layers,26,42,,bfloat16,none,0.022064460441470143,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3996852128747934,llama,span,recall_at_0.1_fpr
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,26,43,,bfloat16,none,4.096796035766602,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3871409459353112,llama,span,recall_at_0.1_fpr
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,26,44,,bfloat16,none,0.0003512128023430705,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3835051546391753,llama,span,recall_at_0.1_fpr
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,42,,bfloat16,none,82.0517578125,train/longfact_test_llama/span_recall_at_0.1_fpr,0.0004092232627685527,llama,span,recall_at_0.1_fpr
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,43,,bfloat16,none,10.69191074371338,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4098843157314866,llama,span,recall_at_0.1_fpr
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,44,,bfloat16,none,0.0001453680742997676,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3317541512552137,llama,span,recall_at_0.1_fpr
o5fobkxj,apertus_no_lora_bf16_only_layer10_seed42_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,1e-3,bfloat16,none,0.1060740053653717,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5027307783111671,llama,span,recall_at_0.1_fpr
ngsqu3i1,apertus_no_lora_bf16_only_layer10_seed42_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,1e-4,bfloat16,none,0.11451046913862228,train/longfact_test_llama/span_recall_at_0.1_fpr,0.431195404107972,llama,span,recall_at_0.1_fpr
5xzqhvy4,apertus_no_lora_bf16_only_layer10_seed42_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,3e-4,bfloat16,none,0.11626026779413225,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5013457149602581,llama,span,recall_at_0.1_fpr
83kur7ka,apertus_no_lora_bf16_only_layer10_seed42_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,3e-5,bfloat16,none,0.4366786777973175,train/longfact_test_llama/span_recall_at_0.1_fpr,0.2701188321397655,llama,span,recall_at_0.1_fpr
j9k3f0jm,apertus_no_lora_bf16_only_layer10_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,1e-3,bfloat16,none,0.3009301424026489,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5123160462737074,llama,span,recall_at_0.1_fpr
ougxjsfh,apertus_no_lora_bf16_only_layer10_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,1e-4,bfloat16,none,0.27749955654144287,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4209805618950185,llama,span,recall_at_0.1_fpr
21sy8y12,apertus_no_lora_bf16_only_layer10_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,3e-4,bfloat16,none,0.2755349278450012,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5006059652160226,llama,span,recall_at_0.1_fpr
t26a4uwp,apertus_no_lora_bf16_only_layer10_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,3e-5,bfloat16,none,0.3126707673072815,train/longfact_test_llama/span_recall_at_0.1_fpr,0.269426300464311,llama,span,recall_at_0.1_fpr
p9n6ul1e,apertus_no_lora_bf16_only_layer10_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,1e-3,bfloat16,none,0.15629735589027405,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5074368458330054,llama,span,recall_at_0.1_fpr
feljklm1,apertus_no_lora_bf16_only_layer10_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,1e-4,bfloat16,none,0.593794047832489,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4269929959864642,llama,span,recall_at_0.1_fpr
lfafy2oe,apertus_no_lora_bf16_only_layer10_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,3e-4,bfloat16,none,0.2656649947166443,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5119540410797199,llama,span,recall_at_0.1_fpr
r3oezlrl,apertus_no_lora_bf16_only_layer10_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,3e-5,bfloat16,none,0.7305357456207275,train/longfact_test_llama/span_recall_at_0.1_fpr,0.27298339497914537,llama,span,recall_at_0.1_fpr
uw94ef5i,apertus_no_lora_bf16_only_layer20_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,1e-3,bfloat16,none,0.006061427295207977,train/longfact_test_llama/span_recall_at_0.1_fpr,0.40234516408278903,llama,span,recall_at_0.1_fpr
ymsrn4r6,apertus_no_lora_bf16_only_layer20_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,1e-4,bfloat16,none,0.04400371387600899,train/longfact_test_llama/span_recall_at_0.1_fpr,0.35874714724167783,llama,span,recall_at_0.1_fpr
uy0gdnv4,apertus_no_lora_bf16_only_layer20_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,3e-4,bfloat16,none,0.00907330308109522,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4110647674510112,llama,span,recall_at_0.1_fpr
fu81gp5i,apertus_no_lora_bf16_only_layer20_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,3e-5,bfloat16,none,2.1262459754943848,train/longfact_test_llama/span_recall_at_0.1_fpr,0.2266309907924766,llama,span,recall_at_0.1_fpr
2g6rw2bt,apertus_no_lora_bf16_only_layer20_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,1e-3,bfloat16,none,0.5826413631439209,train/longfact_test_llama/span_recall_at_0.1_fpr,0.43487841347288897,llama,span,recall_at_0.1_fpr
7ynpw2cn,apertus_no_lora_bf16_only_layer20_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,1e-4,bfloat16,none,1.368619084358215,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3543401274887857,llama,span,recall_at_0.1_fpr
900ivg46,apertus_no_lora_bf16_only_layer20_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,3e-4,bfloat16,none,0.40857547521591187,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4379475879436531,llama,span,recall_at_0.1_fpr
qo5cb98m,apertus_no_lora_bf16_only_layer20_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,3e-5,bfloat16,none,6.096769332885742,train/longfact_test_llama/span_recall_at_0.1_fpr,0.22862988903753836,llama,span,recall_at_0.1_fpr
99kvtmj8,apertus_no_lora_bf16_only_layer20_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,1e-3,bfloat16,none,0.13294142484664917,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4175651215865271,llama,span,recall_at_0.1_fpr
g1itgrow,apertus_no_lora_bf16_only_layer20_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,1e-4,bfloat16,none,4.639030521502718e-05,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3591563705044464,llama,span,recall_at_0.1_fpr
vuc2g8id,apertus_no_lora_bf16_only_layer20_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,3e-4,bfloat16,none,0.2754364609718323,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4201306366569607,llama,span,recall_at_0.1_fpr
v52uwh1g,apertus_no_lora_bf16_only_layer20_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,3e-5,bfloat16,none,23.12533187866211,train/longfact_test_llama/span_recall_at_0.1_fpr,0.2268356024238609,llama,span,recall_at_0.1_fpr
vz5jn274,apertus_no_lora_bf16_only_layer26_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,1e-3,bfloat16,none,0.023973966017365456,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3865743291099394,llama,span,recall_at_0.1_fpr
4drsxr5u,apertus_no_lora_bf16_only_layer26_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,1e-4,bfloat16,none,0.023594362661242485,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3364759581333123,llama,span,recall_at_0.1_fpr
1crms08u,apertus_no_lora_bf16_only_layer26_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,3e-4,bfloat16,none,0.006822563707828522,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3725348233257259,llama,span,recall_at_0.1_fpr
cq95ctu3,apertus_no_lora_bf16_only_layer26_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,3e-5,bfloat16,none,0.9924049973487854,train/longfact_test_llama/span_recall_at_0.1_fpr,0.20746045486739592,llama,span,recall_at_0.1_fpr
q08ckrfy,apertus_no_lora_bf16_only_layer26_seed43_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-3,bfloat16,none,4.096848487854004,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3790351774612418,llama,span,recall_at_0.1_fpr
hirctdjt,apertus_no_lora_bf16_only_layer26_seed43_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-4,bfloat16,none,4.878128528594971,train/longfact_test_llama/span_recall_at_0.1_fpr,0.329424726528685,llama,span,recall_at_0.1_fpr
psn29j9n,apertus_no_lora_bf16_only_layer26_seed43_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,3e-4,bfloat16,none,1.7208261489868164,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3527032344377115,llama,span,recall_at_0.1_fpr
lx8g6b8s,apertus_no_lora_bf16_only_layer26_seed43_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,3e-5,bfloat16,none,12.94149684906006,train/longfact_test_llama/span_recall_at_0.1_fpr,0.21051388998189977,llama,span,recall_at_0.1_fpr
wixkxx9v,apertus_no_lora_bf16_only_layer26_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,1e-3,bfloat16,none,10.250615119934082,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3911859604942158,llama,span,recall_at_0.1_fpr
2r4mqan8,apertus_no_lora_bf16_only_layer26_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,1e-4,bfloat16,none,0.0004059617640450597,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3364287400645314,llama,span,recall_at_0.1_fpr
v3h0pfq3,apertus_no_lora_bf16_only_layer26_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,3e-4,bfloat16,none,0.3673836886882782,train/longfact_test_llama/span_recall_at_0.1_fpr,0.36545211300857794,llama,span,recall_at_0.1_fpr
muqajhqb,apertus_no_lora_bf16_only_layer26_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,3e-5,bfloat16,none,7.75074577331543,train/longfact_test_llama/span_recall_at_0.1_fpr,0.20982135830644527,llama,span,recall_at_0.1_fpr
imd2hxzj,apertus_no_lora_bf16_only_layer30_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,1e-3,bfloat16,none,82.0517578125,train/longfact_test_llama/span_recall_at_0.1_fpr,0.0,llama,span,recall_at_0.1_fpr
g9535ebe,apertus_no_lora_bf16_only_layer30_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,1e-4,bfloat16,none,0.033634547144174576,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3572046903281656,llama,span,recall_at_0.1_fpr
j9yucacb,apertus_no_lora_bf16_only_layer30_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,3e-4,bfloat16,none,0.025012411177158356,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3892657590304556,llama,span,recall_at_0.1_fpr
4bo3xdzv,apertus_no_lora_bf16_only_layer30_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,3e-5,bfloat16,none,33.04824447631836,train/longfact_test_llama/span_recall_at_0.1_fpr,0.22548201778547255,llama,span,recall_at_0.1_fpr
a55rsp1p,apertus_no_lora_bf16_only_layer30_seed43_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,1e-3,bfloat16,none,9.379252433776855,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3674037931848587,llama,span,recall_at_0.1_fpr
5uzjpj1x,apertus_no_lora_bf16_only_layer30_seed43_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,1e-4,bfloat16,none,6.222002029418945,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3489887463602739,llama,span,recall_at_0.1_fpr
fctlmblr,apertus_no_lora_bf16_only_layer30_seed43_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,3e-4,bfloat16,none,5.815634250640869,train/longfact_test_llama/span_recall_at_0.1_fpr,0.36469662390808216,llama,span,recall_at_0.1_fpr
580vhzgn,apertus_no_lora_bf16_only_layer30_seed43_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,3e-5,bfloat16,none,10.316194534301758,train/longfact_test_llama/span_recall_at_0.1_fpr,0.2158810104666719,llama,span,recall_at_0.1_fpr
uns2a6j2,apertus_no_lora_bf16_only_layer30_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,1e-3,bfloat16,none,0.0,train/longfact_test_llama/span_recall_at_0.1_fpr,1.5739356260328953e-05,llama,span,recall_at_0.1_fpr
m97ar22y,apertus_no_lora_bf16_only_layer30_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,1e-4,bfloat16,none,10.063371658325195,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3422680412371134,llama,span,recall_at_0.1_fpr
hr0vmzt0,apertus_no_lora_bf16_only_layer30_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,3e-4,bfloat16,none,6.532261848449707,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3797277091366963,llama,span,recall_at_0.1_fpr
w644eh9h,apertus_no_lora_bf16_only_layer30_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,3e-5,bfloat16,none,33.25065612792969,train/longfact_test_llama/span_recall_at_0.1_fpr,0.22257023687731173,llama,span,recall_at_0.1_fpr
3618z7cg,apertus_no_lora_fp32_only_layer10_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,1e-3,float32,none,0.11816876381635666,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4995042102777996,llama,span,recall_at_0.1_fpr
mhg0ycoh,apertus_no_lora_fp32_only_layer10_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,1e-4,float32,none,0.1332954168319702,train/longfact_test_llama/span_recall_at_0.1_fpr,0.47471472416778154,llama,span,recall_at_0.1_fpr
b71ik25s,apertus_no_lora_fp32_only_layer10_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,3e-4,float32,none,0.1127048209309578,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5062563941134808,llama,span,recall_at_0.1_fpr
8hl54mqx,apertus_no_lora_fp32_only_layer10_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,3e-5,float32,none,0.15368859469890594,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4026599512079956,llama,span,recall_at_0.1_fpr
x3sqior5,apertus_no_lora_fp32_only_layer10_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,1e-3,float32,none,0.29647397994995117,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5056897772881089,llama,span,recall_at_0.1_fpr
dm4602lm,apertus_no_lora_fp32_only_layer10_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,1e-4,float32,none,0.2917933166027069,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4722436452349099,llama,span,recall_at_0.1_fpr
3mcpf9f3,apertus_no_lora_fp32_only_layer10_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,3e-4,float32,none,0.2921086251735687,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5126150940426537,llama,span,recall_at_0.1_fpr
0v0cghh6,apertus_no_lora_fp32_only_layer10_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,3e-5,float32,none,0.27485892176628113,train/longfact_test_llama/span_recall_at_0.1_fpr,0.39781222947981426,llama,span,recall_at_0.1_fpr
k8u6gf39,apertus_no_lora_fp32_only_layer10_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,1e-3,float32,none,0.09856606274843216,train/longfact_test_llama/span_recall_at_0.1_fpr,0.5176359486896986,llama,span,recall_at_0.1_fpr
rgnn8edm,apertus_no_lora_fp32_only_layer10_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,1e-4,float32,none,0.4017370939254761,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4778625954198473,llama,span,recall_at_0.1_fpr
1hlg6mhh,apertus_no_lora_fp32_only_layer10_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,3e-4,float32,none,0.3334559202194214,train/longfact_test_llama/span_recall_at_0.1_fpr,0.51387424254348,llama,span,recall_at_0.1_fpr
h32xr3bj,apertus_no_lora_fp32_only_layer10_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,3e-5,float32,none,0.6063321232795715,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4028173447705989,llama,span,recall_at_0.1_fpr
7otuls41,apertus_no_lora_fp32_only_layer20_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,1e-3,float32,none,0.0014074433129280806,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3980955378925002,llama,span,recall_at_0.1_fpr
h3hhroh2,apertus_no_lora_fp32_only_layer20_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,1e-4,float32,none,0.005417922046035528,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3829070591012827,llama,span,recall_at_0.1_fpr
gbg3qolw,apertus_no_lora_fp32_only_layer20_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,3e-4,float32,none,0.012795637361705303,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4187613126623121,llama,span,recall_at_0.1_fpr
vpc4pmw1,apertus_no_lora_fp32_only_layer20_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,3e-5,float32,none,0.4815448522567749,train/longfact_test_llama/span_recall_at_0.1_fpr,0.34256708900605964,llama,span,recall_at_0.1_fpr
4hd86xs1,apertus_no_lora_fp32_only_layer20_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,1e-3,float32,none,0.7915925979614258,train/longfact_test_llama/span_recall_at_0.1_fpr,0.41507830329739515,llama,span,recall_at_0.1_fpr
dtswvc78,apertus_no_lora_fp32_only_layer20_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,1e-4,float32,none,0.9363940954208374,train/longfact_test_llama/span_recall_at_0.1_fpr,0.37121271739985834,llama,span,recall_at_0.1_fpr
r4canywa,apertus_no_lora_fp32_only_layer20_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,3e-4,float32,none,0.4842445254325866,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4258755016919808,llama,span,recall_at_0.1_fpr
5pryw2ji,apertus_no_lora_fp32_only_layer20_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,3e-5,float32,none,2.3771839141845703,train/longfact_test_llama/span_recall_at_0.1_fpr,0.33773510663413864,llama,span,recall_at_0.1_fpr
cu47livm,apertus_no_lora_fp32_only_layer20_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,1e-3,float32,none,0.8405814170837402,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4235932950342331,llama,span,recall_at_0.1_fpr
7cq66mkt,apertus_no_lora_fp32_only_layer20_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,1e-4,float32,none,0.00021276120969559997,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3787046509797749,llama,span,recall_at_0.1_fpr
wrlr6qli,apertus_no_lora_fp32_only_layer20_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,3e-4,float32,none,0.7323926091194153,train/longfact_test_llama/span_recall_at_0.1_fpr,0.4191547965688203,llama,span,recall_at_0.1_fpr
nkk8fdiv,apertus_no_lora_fp32_only_layer20_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,3e-5,float32,none,3.7443130016326904,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3403635791296136,llama,span,recall_at_0.1_fpr
jeyu4ke4,apertus_no_lora_fp32_only_layer26_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,1e-3,float32,none,0.02182931825518608,train/longfact_test_llama/span_recall_at_0.1_fpr,0.383206106870229,llama,span,recall_at_0.1_fpr
6jnxw4n2,apertus_no_lora_fp32_only_layer26_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,1e-4,float32,none,0.017278315499424934,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3408672385299441,llama,span,recall_at_0.1_fpr
vz2hbt4t,apertus_no_lora_fp32_only_layer26_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,3e-4,float32,none,0.006629477255046368,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3539151648697568,llama,span,recall_at_0.1_fpr
g2rdqxou,apertus_no_lora_fp32_only_layer26_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,3e-5,float32,none,0.029366448521614075,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3033288738490596,llama,span,recall_at_0.1_fpr
g557mw8r,apertus_no_lora_fp32_only_layer26_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,1e-3,float32,none,5.589945316314697,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3831746281577083,llama,span,recall_at_0.1_fpr
xtj1l55e,apertus_no_lora_fp32_only_layer26_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,1e-4,float32,none,2.261085033416748,train/longfact_test_llama/span_recall_at_0.1_fpr,0.32775635476509013,llama,span,recall_at_0.1_fpr
tn9zon9i,apertus_no_lora_fp32_only_layer26_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,3e-4,float32,none,1.2675254344940186,train/longfact_test_llama/span_recall_at_0.1_fpr,0.35194774533721573,llama,span,recall_at_0.1_fpr
gi60xrz3,apertus_no_lora_fp32_only_layer26_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,3e-5,float32,none,5.592858791351318,train/longfact_test_llama/span_recall_at_0.1_fpr,0.29684425906980405,llama,span,recall_at_0.1_fpr
p7gub5up,apertus_no_lora_fp32_only_layer26_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,1e-3,float32,none,2.7211620807647705,train/longfact_test_llama/span_recall_at_0.1_fpr,0.3935626032895254,llama,span,recall_at_0.1_fpr
gani1xp7,apertus_no_lora_fp32_only_layer26_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,1e-4,float32,none,0.061501313000917435,train/longfact_test_llama/span_recall_at_0.1_fpr,0.34288187613126625,llama,span,recall_at_0.1_fpr
